"","h_ground_cnt","h_not_ground_cnt","h_per_ground","h_ng_tgi","h_ng_vari","h_l1_cnt","h_l1_per","h_l1_mean","h_l1_median","h_l1_std","h_l1_tgi","h_l1_vari","h_l1_skew","h_l1_kurt","h_l2_cnt","h_l2_per","h_l2_mean","h_l2_median","h_l2_std","h_l2_tgi","h_l2_vari","h_l2_skew","h_l2_kurt","h_l3_cnt","h_l3_per","h_l3_median","h_l3_std","h_l4_cnt","h_l4_per","h_l4_median","h_l4_std","h_l5_cnt","h_l5_per","h_l5_median","h_l5_std","h_GC_cnt","h_GC_per","h_GC_mean","h_GC_median","h_GC_std","h_GC_tgi","h_GC_vari","h_GC_skew","h_GC_kurt","h_US_cnt","h_US_per","h_US_median","h_US_std","h_MS_cnt","h_MS_per","h_MS_median","h_MS_std","h_OS_cnt","h_OS_per","h_OS_median","h_OS_std","h_zmax","h_zmean","h_zsd","h_zskew","h_zkurt","h_pzabovezmean","h_pzabove2","h_zq5","h_zq10","h_zq15","h_zq20","h_zq25","h_zq30","h_zq35","h_zq40","h_zq45","h_zq50","h_zq55","h_zq60","h_zq65","h_zq70","h_zq75","h_zq80","h_zq85","h_zq90","h_zq95","h_zpcum1","h_zpcum2","h_zpcum3","h_zpcum4","h_zpcum5","h_zpcum6","h_zpcum7","h_zpcum8","h_zpcum9","fDim","fInt","per_gap","s_lng_na_per","s_lng_zero_per","s_lng_prop_mn","s_lng_prop_sd","s_lng_prop_sk","s_lng_prop_ku","s_l1_na_per","s_l1_zero_per","s_l1_prop_mn","s_l1_prop_sd","s_l1_prop_sk","s_l1_prop_ku","s_l2_na_per","s_l2_zero_per","s_l2_prop_mn","s_l2_prop_sd","s_l2_prop_sk","s_l2_prop_ku","s_l3_na_per","s_l3_zero_per","s_l3_prop_mn","s_l3_prop_sd","s_l3_prop_sk","s_l3_prop_ku","s_l4_na_per","s_l4_zero_per","s_l4_prop_mn","s_l4_prop_sd","s_l4_prop_sk","s_l4_prop_ku","s_l5_na_per","s_l5_zero_per","s_l5_prop_mn","s_l5_prop_sd","s_l5_prop_sk","s_l5_prop_ku","vox_l1_cnt","vox_l1_mean","vox_l1_median","vox_l1_std","vox_l1_tgi","vox_l1_vari","vox_l1_skew","vox_l1_kurt","TBA","Basalarea","MeanTH","MDBH","TreesN","MaxTH","SDHT","nonocarea","StemsPacre","CBH","LAI","ULAI","MLAI","OLAI","FHD","GiSimp","LAHV","GCvol","USvol","MSvol","OSvol","canopyCover","fuel0_3l1_cnt","fuel0_3l1_mean","fuel0_3l1_median","fuel0_3l1_std","fuel0_3l1_tgi","fuel0_3l1_vari","fuel0_3l1_skew","fuel0_3l1_kurt","shrubs_l1_cnt","shrubs_l1_mean","shrubs_l1_median","shrubs_l1_std","shrubs_l1_tgi","shrubs_l1_vari","shrubs_l1_skew","shrubs_l1_kurt","ShrubsN","shrubArea","scaledShrubArea","MeanSH","MeanSA","MaxSH","SDSHT","MeanSD","MaxSD","MinSD","SDSD","fine_l1_cnt","fine_l1_mean","fine_l1_median","fine_l1_std","fine_l1_tgi","fine_l1_vari","fine_l1_skew","fine_l1_kurt","hr0_10_l1_cnt","hr0_10_l1_mean","hr0_10_l1_median","hr0_10_l1_std","hr0_10_l1_tgi","hr0_10_l1_vari","hr0_10_l1_skew","hr0_10_l1_kurt","hr100_1000_l1_cnt","hr100_1000_l1_mean","hr100_1000_l1_median","hr100_1000_l1_std","hr100_1000_l1_tgi","hr100_1000_l1_vari","hr100_1000_l1_skew","hr100_1000_l1_kurt","x","y","LF_EVC","LF_EVT","LF_FBFM13","LF_FBFM40","LF_CBD","LF_FDist","LF_ASP","LF_EVEL","LF_SLPD"
"24",1365151,1284657,51.51886476,-2.837636223,30286.10394,12931,1.006572182,0.303644498,0.319,0.129954878,22.18114667,-0.250126376,-0.3644562,-0.912510173,16152,1.257300587,0.731814203,0.723,0.146896793,22.6844959,-0.265941054,0.15535854,-1.216367933,14424,1.122789974,1.256,0.143985381,25356,1.973756419,1.804,0.143185406,1215791,94.63934731,4.596,2.269096958,29083,2.263872769,0.541439673,0.539,0.254488218,22.46069475,-0.258909468,-0.044968124,-0.955130451,150001,11.67634629,2.363,0.50615065,1011713,78.75355056,4.623,1.605243796,93857,7.305996854,10.237,1.25828962,15.102,5.13055953,2.4061236,0.845013035,3.689119746,38.46365217,94.63934731,1.938,2.582,3.092,3.418,3.577,3.782,3.963,4.166,4.334,4.485,4.701,5.011,5.497,5.885,6.402,7.238,7.925,8.566,9.816,3.412828211,14.17845909,51.15762778,72.14508509,83.21165326,92.97802597,97.19706411,98.93348632,99.80321534,0.564202756,3.391368419,66.59116667,1.080832862,97.03217412,1.263081904,11.38668592,9.412437813,86.88399881,9.496810773,85.29411765,10.78181077,32.18840324,2.748834747,5.584111355,8.809020437,86.08174771,9.998319239,31.12589584,2.892410526,6.395037904,8.38387442,87.58473065,9.498704959,30.44598357,2.988760182,6.962669417,7.274011299,87.28813559,8.323248588,28.52773786,3.271360391,8.744326201,0.728664995,97.47331241,0.866124772,9.369875363,11.51486445,131.102418,995398,3.423091014,3.357,3.358416088,4.53582513,10332.62558,0.682069663,-0.326554848,9.515852361,61.91213455,11.88325,14.32645742,8,14.974,2.138849941,622,52.0496463,3.886,0.647703147,0.330337914,0.420610346,0.036227381,0.025656085,0.999994975,0.290601574,0.081014469,0.016581994,0.092913183,0.019598071,0.351099267,1412418,0.21126626,0.013,0.652842832,11.86243762,5600.509746,3.281710919,9.151440761,74003,1.075867492,0.034,1.229357944,8.395763629,3403.256439,0.380699601,-1.725941179,16,99.169,645.2143474,2.9954375,6.1980625,2.999,0.010379266,9.414933916,26.81038808,0,7.492291833,613387,0.048579526,0.01,0.270866802,12.49157442,6200.834923,9.049790119,83.23267959,14229,0.203643896,0.01,0.612184636,13.72538549,-0.153222279,3.351128107,9.702807845,3733,0.054942138,0.021,0.201660022,8.887695754,25472.71148,12.1243769,160.2895343,-11752030.15,4919182.112,239,7086,5,122,0,0,251,2464,8
"25",1306845,1277555,50.56666925,-4.829254943,18241.74777,9284,0.726700612,0.347629793,0.365,0.107655328,15.97828133,-0.225787076,-0.713397721,-0.051370948,15161,1.186719946,0.737961942,0.731,0.145408188,17.13975329,-0.249063422,0.11744207,-1.199157831,15537,1.216151164,1.259,0.143572716,26545,2.077797042,1.81,0.14397551,1211027,94.79255296,4.52,2.267131964,24445,1.913420557,0.589717161,0.585,0.231093266,16.69863626,-0.240223266,-0.068612437,-0.89953866,156768,12.27093941,2.385,0.509822879,1004893,78.65751377,4.558,1.603063588,91448,7.15804799,10.191,1.255722489,15.091,5.051898047,2.386030582,0.928314658,3.807156871,37.87367276,94.79255296,1.968,2.592,3.073,3.299,3.466,3.673,3.844,4.081,4.262,4.426,4.623,4.902,5.347,5.779,6.274,7.071,7.703,8.499,9.793,3.160416828,14.40699525,52.79420893,73.26169638,84.10069876,93.0589181,97.25498668,98.89601449,99.7935115,0.569095902,3.412216184,67.35680303,0.410954247,97.4752025,0.535261489,7.068215166,15.2729512,233.4115605,4.32297249,95.14112183,4.799814219,22.37454248,4.483985356,18.12873135,3.16951567,91.95156695,3.881200142,19.29004653,5.270160436,26.03056092,3.854239664,88.57743518,4.710711282,21.1691261,4.732740137,20.588784,2.101888137,87.45992162,2.82683648,15.81122992,6.542842026,41.37183119,0.247484602,97.75363696,0.344336588,5.499730602,19.63122765,388.1375126,1111506,3.074247299,2.629,3.327627497,-2.374658857,11091.50441,0.83256579,-0.149606382,10.95864731,70.28231488,11.968,15.54420563,8,15.085,2.248992917,631,51.30725832,3.831,0.651039472,0.34369659,0.421892118,0.030412182,0.029905038,0.999994776,0.287087651,0.093080824,0.016873217,0.09144374,0.019012678,0.362186015,1382658,0.23487853,0.022,0.672789922,1.772758524,79.81718255,3.135068437,8.181427732,87745,0.894357194,0.028,1.201022087,1.623994017,234.2074591,0.714205248,-1.374708864,17,98.404,631.1053473,2.966058824,5.788470588,2.999,0.087927861,9.958026932,26.62092358,0,7.709825078,573428,0.074601307,0.015,0.338320302,2.741762355,-0.113171794,6.902876117,47.27130284,13424,0.275161576,0.017,0.710434009,1.045708412,-0.105098255,2.731815098,5.811424799,3663,0.051703522,0.022,0.21446416,8.536106519,-0.150229756,11.67555117,140.2733347,-11752030.15,4919182.112,239,7086,5,122,0,0,251,2464,8
"26",1327023,1324563,50.04638733,-2.992757835,16709.70971,14228,1.074165593,0.341638108,0.366,0.118516776,-7.212560899,0.042285855,-0.722600891,-0.337817805,23972,1.809804441,0.718126648,0.697,0.142367633,-5.130237151,0.015706858,0.311996478,-1.103355368,17904,1.351691086,1.27,0.14633147,55229,4.169601597,1.829,0.135344019,1213226,91.5944353,5.649,2.861119592,38200,2.883970034,0.57789945,0.578,0.226012564,-5.90582098,0.02560649,-0.123170571,-0.669638437,278051,20.9919045,2.308,0.451580441,811415,61.25907186,5.676,1.677047207,196893,14.86475162,10.673,1.393098363,15.387,5.612632942,3.038980453,0.544258375,2.623692565,46.22301846,91.5944353,1.662,2.107,2.407,2.708,3.095,3.568,3.898,4.247,4.633,5.251,5.719,6.15,6.629,7.224,7.707,8.152,8.972,9.866,11.312,4.389237768,24.80767169,44.82514167,60.04704966,74.83824793,86.52274948,92.9619541,96.99748897,99.58129429,0.5760701,3.485395164,65.76579545,0.165817686,97.44836846,0.28297419,4.542016421,23.41819981,561.6674637,1.851192595,91.81203275,2.399152723,14.87058247,7.011976453,47.74787988,1.733899505,88.07501769,2.497926398,14.42803215,7.172045674,50.44234588,0.711743772,89.89323843,1.267451957,9.386127348,11.08384508,125.1959291,0.681736634,92.46501615,1.058249013,9.142793993,11.54747818,134.4420194,0.116420967,97.69729613,0.215425965,3.817985014,27.74243048,793.0291656,1362181,3.755625436,2.994,3.711345655,-2.310466253,12284.28223,0.679278283,-0.584551985,10.66753111,72.43294202,13.36983333,16.57538913,6,15.146,1.623731433,596,40.74020134,3.643,0.840464679,0.490716726,0.431715527,0.05527806,0.042296932,0.999990366,0.274191055,0.100228188,0.036263423,0.124431208,0.037872483,0.404978137,1584831,0.433224734,0.052,0.838959395,-1.379349334,3035.685115,1.949921153,2.112907601,137183,1.435645466,1.956,1.148366406,-6.064280902,12739.30181,-0.187904963,-1.740004665,20,132.215,897.744879,2.9705,6.61075,2.999,0.095768086,9.359549057,23.08310451,0,6.332971297,561080,0.110067035,0.027,0.347764987,1.092940603,105.3168382,5.692578355,33.05155711,13978,0.283440406,0.033,0.627230888,-1.290203885,0.002209443,2.630778788,5.672567557,8413,0.120308213,0.037,0.285354179,5.846791079,-0.07412334,6.684204712,52.24830543,-11751914.26,4919077.065,126,7054,5,122,6,0,158,2469,13
"27",1403284,1065925,56.83131724,1.912022724,89956.31484,8816,0.827075076,0.314010322,0.337,0.130259058,6.931631535,2915.115996,-0.502544602,-0.776834525,13222,1.240424983,0.736513765,0.727,0.141239585,7.53731666,-0.105048481,0.132662718,-1.122499337,10376,0.973426836,1.266,0.149630815,31254,2.932101227,1.834,0.137175834,1002252,94.0265028,5.619,2.886974111,22038,2.067500059,0.567497051,0.578,0.248194776,7.295020623,1166.089195,-0.191773373,-0.86133388,196690,18.45251777,2.411,0.442286666,688634,64.60435772,5.602,1.712657684,158558,14.87515538,10.851,1.498605712,15.628,5.750293594,3.020227949,0.621592702,2.787198052,45.81992166,94.0265028,1.896,2.333,2.631,2.965,3.287,3.757,4.077,4.362,4.68,5.22,5.822,6.25,6.71,7.276,7.799,8.262,8.971,9.935,11.535,3.226605399,22.45667823,45.11233968,60.02135247,75.17438004,87.05492631,92.89589547,96.66991582,99.51741174,0.569979476,3.41416551,66.77114394,0.89593765,97.37004437,1.059534078,10.38256625,10.35118119,105.5984287,6.559714795,89.6969697,7.451361854,27.21012618,3.492888655,10.23880406,6.418800421,88.56541564,7.384472115,26.92817378,3.533572486,10.54068353,6.466595213,87.99571275,7.456395141,27.01658953,3.517308937,10.42624135,5.884438143,89.82630273,6.747277561,25.86471573,3.727554584,11.94864416,0.650148292,97.69085262,0.780908526,8.859593591,12.18344626,147.1622399,1081106,3.889071049,3.265,3.778131806,4.003704623,69223.88658,0.653961615,-0.550814111,20.33227264,131.8620435,12.42085714,22.71725949,7,15.022,2.158937812,624,45.39746795,3.86,0.651767189,0.324148242,0.405278019,0.0493081,0.024347307,0.999995216,0.306084698,0.080272436,0.022738782,0.095241987,0.029918269,0.397058824,1527843,0.289717057,0.019,0.757864492,8.557899085,5288.448269,2.595448459,4.984814298,100172,1.245471988,1.2485,1.235673473,6.080072086,8209.797075,0.101671733,-1.856029709,18,107.284,695.7750235,2.824333333,5.960222222,2.999,0.684995148,10.36276219,25.77031727,0,7.264633381,640924,0.074278178,0.015,0.348598952,9.110488152,3632.800237,6.567706685,42.47324508,13210,0.263395155,0.013,0.70568695,8.923786588,12645.63111,2.716640193,5.735358315,7897,0.065128403,0.036,0.155734082,9.665612903,-0.1410403,11.56578746,161.4569479,-11751914.26,4919077.065,126,7054,5,122,6,0,158,2469,13
"28",1357236,1086508,55.53920542,11.14922686,28479.10974,8991,0.827513465,0.317716828,0.336,0.123714254,7.647496061,-0.162038146,-0.489498488,-0.693525614,12629,1.162347631,0.726106184,0.713,0.14298097,10.73769284,-0.189549353,0.212344688,-1.152383003,11564,1.064327184,1.289,0.143830219,32089,2.953406694,1.818,0.13654727,1021234,93.99231299,5.626,2.949127482,21620,1.989861096,0.556271369,0.559,0.242533782,9.452588345,-0.178108406,-0.089563325,-0.872255607,208055,19.14896163,2.381,0.444806608,685780,63.11780493,5.592,1.726385252,171052,15.74328031,10.873,1.513687331,15.464,5.777233612,3.078772128,0.619296919,2.722738991,45.65617556,93.99231299,1.884,2.287,2.608,2.925,3.247,3.658,4.047,4.343,4.673,5.234,5.854,6.291,6.748,7.29,7.879,8.363,9.15,10.095,11.686,3.181206546,22.41920431,44.52106109,58.71785338,73.49623472,85.73832082,91.9354334,96.09868698,99.29001773,0.574984272,3.445688039,67.65169697,0.225188585,97.82132185,0.320076675,5.252444901,20.52348394,425.1913362,2.173138582,94.90559316,2.563683648,16.05728798,6.506247805,40.55250354,1.972525537,93.94152871,2.422888341,15.32597443,6.819839631,44.88528596,2.196245129,93.16330145,2.684729012,16.14746846,6.444076133,39.84719409,2.363315697,92.98059965,2.829897707,16.72503328,6.214171691,36.84372702,0.131088597,97.94846345,0.211088035,4.0257549,26.62685573,722.1909966,1193034,3.572203292,2.743,3.789172338,5.96263828,20755.40113,0.793614187,-0.408812431,10.28882282,68.48265295,11.993,18.54855683,5,14.805,2.273457939,608,33.28009868,3.809,0.701593635,0.387997798,0.398074217,0.053043972,0.026721899,0.999993577,0.292104154,0.087904605,0.025587171,0.104236842,0.033386513,0.404177719,1533328,0.349814773,0.036,0.784471202,6.711779396,517.7766165,2.354457574,3.848774123,86599,1.447453331,2.064,1.221491292,16.15790226,6588.132319,-0.208595486,-1.798040966,22,124.182,826.5583882,2.964818182,5.644636364,2.999,0.086609488,10.21933832,24.87586863,0,7.174372283,601275,0.115527537,0.022,0.405096609,6.488507213,-0.136392564,5.401712474,28.68510498,17892,0.255221272,0.04,0.607724787,0.309446758,-0.10164729,3.187917564,8.970331493,6398,0.14889106,0.033,0.451847984,11.65495949,-0.184208804,5.015113372,24.22089712,-11751914.26,4919077.065,126,7054,5,122,6,0,158,2469,13
"29",1350756,1772227,43.25210864,-3.11443333,25045.72186,11202,0.63208607,0.312174701,0.338,0.131580219,-5.152544683,-0.055038727,-0.495187139,-0.839581406,21536,1.215194216,0.747717775,0.746,0.145497614,5.563454862,-0.129903785,0.024535558,-1.214543178,26916,1.518767065,1.293,0.145316706,82329,4.645510987,1.793,0.138139692,1630242,91.98832881,5.865,2.869629455,32738,1.847280286,0.598687489,0.615,0.250099765,1.896748682,-0.10428712,-0.324242095,-0.795897357,326789,18.43945499,2.244,0.488731739,1166912,65.84438675,5.793,1.601947815,245786,13.86876512,10.551,1.942536298,16.78,5.778144296,3.042141491,0.744749569,3.449398331,46.96582323,91.98832881,1.727,2.156,2.585,2.979,3.364,3.779,4.284,4.736,5.119,5.562,5.946,6.27,6.611,7.012,7.445,8.064,8.776,9.653,11.769,4.585706999,24.91265213,44.07411253,66.38810895,82.34325909,91.87613981,94.95080757,97.43130665,99.46237045,0.580549629,3.497320022,59.6899697,0.55591737,96.77389146,0.719520915,8.211784997,13.10777854,171.3596113,6.746732603,91.59307665,7.560169551,27.58105687,3.437868518,9.844000514,4.665242165,86.57407407,5.713985043,23.16848658,4.241645616,16.15409615,2.980837473,86.72817601,3.838722498,18.71815595,5.431506766,27.84442219,3.065539112,89.11205074,3.798742072,18.96947031,5.372791352,27.11814695,0.366638206,97.13675194,0.497170676,6.684080168,16.13120497,261.114322,1459911,4.252540299,3.977,3.884585045,-2.360456894,18153.13038,0.615521755,-0.361543374,10.80573927,68.86510685,13.029,14.11743573,9,16.546,2.45807684,635,57.35707087,4.177,0.86114541,0.368812437,0.563660536,0.089236219,0.046064308,0.999992002,0.307872696,0.092903937,0.025891339,0.130229921,0.043741732,0.511994742,1595407,0.444383083,0.026,0.877638909,0.203878923,1204.905128,1.827115364,1.628557621,208085,0.940928904,0.048,1.17319,0.425454634,3408.799129,0.612054567,-1.467435049,21,122.47,780.5027892,2.960095238,5.831904762,2.999,0.138871129,10.76805373,27.89634446,0,7.255275011,528721,0.146074147,0.014,0.47616037,1.418789287,466.5818073,3.987107348,14.7972759,14691,0.471131849,0.018,0.861134626,-0.72588086,3323.789156,1.617561842,1.00644541,4534,0.282963388,0.023,0.68541736,5.838031609,10202.8222,2.462907033,4.568684465,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"30",1470214,1739382,45.80682429,-5.744287277,1146.570229,8867,0.509778761,0.318843352,0.342,0.125884284,13.11292923,-0.172792737,-0.53243462,-0.69281419,20496,1.178349552,0.753284446,0.753,0.140751028,7.458917884,-0.130101341,0.003154221,-1.158603681,24408,1.403257019,1.282,0.145796798,71349,4.101974149,1.807,0.133727122,1614261,92.80658303,5.999,2.873824416,29363,1.688128312,0.622092497,0.649,0.24165767,9.16630877,-0.142993233,-0.430150516,-0.683462649,296379,17.03932776,2.259,0.482823515,1154731,66.38742956,5.856,1.590654136,258908,14.88505688,10.444,1.915203065,16.823,5.916114538,3.041766193,0.703560176,3.379530611,47.39338455,92.80658303,1.794,2.241,2.68,3.103,3.531,4.007,4.504,4.892,5.317,5.706,6.106,6.388,6.72,7.13,7.551,8.241,8.981,9.79,11.862,4.026722165,23.23224367,42.12771217,65.11912291,81.26918787,91.46023296,94.79435201,97.39119686,99.49045062,0.577188058,3.493512907,59.66059848,0.912208943,96.37672823,1.117151573,10.48193787,10.22659434,103.2124674,13.02193914,86.34111819,14.38400566,37.01091854,2.194616236,2.820373518,11.48815836,83.52774832,13.07865323,34.97992951,2.399877867,3.787366364,10.01064963,82.25062123,11.59989705,32.89830284,2.642217175,5.025018189,7.662291593,81.51826889,9.131961689,29.15186366,3.148479197,7.990659584,0.433645406,96.97315507,0.575755296,7.261684442,14.84577214,220.5923015,1423264,4.447383232,4.3,3.919983282,-2.103241762,897.4130994,0.537347371,-0.460513902,9.859337051,61.2893749,12.566,15.55205067,7,16.33,2.583113948,651,43.51462366,4.285,0.792531472,0.322599745,0.522568239,0.093501785,0.046284047,0.9999933,0.316981395,0.092529954,0.023410138,0.127542243,0.045038402,0.527952365,1630013,0.378020996,0.011,0.846821754,5.770895243,-67.90206416,2.027851892,2.380234495,190704,0.865665492,0.017,1.161474655,4.335299691,-646.9694617,0.718035945,-1.330178001,17,113.638,706.4168665,2.997470588,6.684588235,2.999,0.005304687,9.429098654,25.03718189,0,6.433401439,587953,0.123064492,0.007,0.481633937,6.533150017,-0.106640862,4.288057686,17.0841107,16113,0.412215292,0.009,0.834457242,6.184248322,-0.101181571,1.833566073,1.726601377,1832,0.422268559,0.021,0.833327333,5.394257958,-0.108749533,1.677073817,0.948661082,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"31",1340533,1721880,43.77374965,-4.197551369,109470.0006,8186,0.475410598,0.341839238,0.362,0.112480638,9.867054566,-0.177454314,-0.530718151,-0.692679052,19831,1.151706275,0.751453431,0.751,0.14337505,9.062673848,-0.170408111,0.002513833,-1.195991268,24340,1.413571213,1.295,0.145549732,63915,3.711931145,1.803,0.13930629,1605608,93.24738077,6.018,2.942245918,28017,1.627116872,0.63177246,0.649,0.230102284,9.297697603,-0.172466869,-0.337687627,-0.777547224,276111,16.03543801,2.266,0.489629201,1150916,66.84066253,5.821,1.597294813,266836,15.49678259,10.659,1.994940828,16.802,5.996406065,3.101325462,0.752698838,3.444090968,46.88160615,93.24738077,1.816,2.298,2.759,3.182,3.603,4.067,4.531,4.927,5.37,5.739,6.137,6.415,6.756,7.167,7.643,8.315,9.097,9.905,12.161,4.021595013,22.22722967,41.52179102,64.58206413,80.55914498,90.60886392,94.0650882,96.79965898,99.28885828,0.581216802,3.49450354,60.19582576,0.438308784,96.81640442,0.590821328,7.305578113,14.73212265,217.494675,4.718309859,94.50704225,5.256866197,23.32513515,4.26179805,16.18877963,4.975124378,88.77043355,5.98006752,23.89433271,4.090760659,14.87211564,4.019921736,86.0903593,5.094386339,21.59213745,4.599264402,19.40184672,3.645285664,86.08482299,4.607599019,20.60702367,4.867293459,21.94294052,0.242843644,97.16621552,0.359799106,5.458100307,19.70326374,392.4296382,1453733,4.338584588,4.105,3.965308388,-3.296349397,83269.88287,0.603736298,-0.382492632,10.51260805,65.05058268,12.960375,14.48698173,8,16.343,2.245742826,654,49.50287462,4.293,0.781888824,0.313850457,0.519433451,0.092852675,0.041110865,0.999993857,0.320001822,0.074281346,0.021535168,0.126892966,0.043940367,0.512745098,1491582,0.369351046,0.014,0.833805293,6.02573619,1121.559184,2.111258666,2.737388859,173764,0.929741011,0.02,1.182301818,8.21079861,4111.565669,0.601139718,-1.496458347,17,109.792,679.3778994,2.995352941,6.458352941,2.999,0.007785734,10.53488321,28.12599356,0,7.134961123,546953,0.087660236,0.009,0.383414667,5.780122977,112.6472765,5.57003958,30.61404222,13912,0.40118121,0.014,0.844773326,2.203960101,-0.101458124,1.986624538,2.290421984,1128,0.206886525,0.016,0.578492021,14.60129298,-0.182013566,2.804389992,6.093061376,-11752923.26,4919176.414,126,7054,5,122,4,0,215,2492,4
"32",1204429,2837870,29.79564352,-3.003884825,77426.08325,41805,1.473111876,0.312463461,0.329,0.126893904,-1.095153911,-0.080162024,-0.378543977,-0.932359339,75395,2.656746081,0.730981046,0.719,0.142135811,3.561136721,-0.103589832,0.191209524,-1.144423478,52898,1.864003637,1.243,0.146119024,67300,2.371496933,1.763,0.139963173,2600463,91.63432433,7.365,2.952647449,117200,4.129857957,0.581696681,0.595,0.242760052,1.900247388,-0.095233181,-0.248998796,-0.807141566,338369,11.92334392,2.322,0.569111086,1662334,58.57681994,6.442,1.585385931,719958,25.36966105,10.763,1.462977803,16.869,6.808456334,3.320699946,0.075877855,2.434666128,50.55376039,91.63432433,1.226,2.308,2.89,3.673,4.476,5.025,5.48,6.021,6.418,6.901,7.421,7.675,7.954,8.365,9.049,9.921,10.577,11.067,12.28,6.804176386,18.38720021,30.39001219,48.97119661,70.57289648,81.0710183,93.32091787,97.68684854,99.74050869,0.589637692,3.587651096,54.68075758,0.749478651,95.44288332,0.966755082,9.518421553,11.26883361,126.0467606,6.881873005,92.40865555,7.633763746,27.84396663,3.400623742,9.577360134,6.481155336,89.29200423,7.486784079,27.04954168,3.508912733,10.37527527,4.545454545,89.37007874,5.34579456,22.89628003,4.32926599,16.84281844,2.576773738,88.42216731,3.26897282,17.44797752,5.89337255,33.08084661,0.53104668,95.61659157,0.722333104,8.032788654,13.37676917,178.8900893,1885117,5.775664786,6.038,4.194803325,-3.062501538,55073.76911,0.085078642,-1.040912331,12.71624757,84.77908992,14.29563636,14.13519359,11,16.398,2.371436285,607,73.3368369,5.204,1.594588081,0.529849061,0.979280999,0.362735497,0.098403775,0.999977336,0.370466779,0.092425041,0.025224053,0.173990115,0.119693575,0.700228087,1441982,0.432147276,0.026,0.861935332,1.618526577,1994.34393,1.977913448,2.277565631,220101,0.85444237,0.091,1.115457871,1.025592291,3257.703512,0.848858074,-1.05711514,25,135.338,902.2970346,2.97188,5.41352,2.999,0.111008378,11.1861236,25.95947767,0,6.641954682,434492,0.103624686,0.011,0.411407109,2.838280752,1721.243136,5.584326182,30.93182655,12505,0.371417753,0.015,0.81566955,1.011583062,2466.194371,2.27099961,3.535896985,7880,0.381177157,0.032,0.853563784,3.289767657,4566.014862,2.291211666,3.412502273,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
"33",1279382,2741622,31.81747643,-0.254855861,3348.360597,28592,1.042886291,0.306874755,0.329,0.13327605,13.46552469,-0.188729355,-0.404251681,-0.969482602,50411,1.838729044,0.739608498,0.734,0.143885981,15.41983526,-0.201967529,0.107588851,-1.199748528,44360,1.618020281,1.255,0.145540423,60419,2.203768426,1.778,0.145080823,2557835,93.29641358,7.455,3.006553064,79003,2.881615336,0.582997696,0.598,0.250764952,14.71255012,-0.197176497,-0.280828102,-0.823304258,308290,11.24480326,2.324,0.55590692,1582552,57.72320181,6.451,1.60356498,771772,28.15019722,10.823,1.456210537,17.561,7.041186192,3.310668657,0.061312341,2.392269111,50.66106852,93.29641358,1.633,2.538,3.101,3.944,4.731,5.23,5.678,6.196,6.617,7.138,7.558,7.84,8.185,8.758,9.434,10.33,10.755,11.291,12.453,5.508612439,17.59166856,30.40943735,49.19379665,70.15822055,82.23113667,94.45327136,98.55559641,99.91173089,0.586974211,3.583393072,55.21961364,0.894194048,95.27204361,1.131863087,10.3843166,10.30638893,105.0275114,8.919202518,90.73102483,9.841832809,31.35253539,2.879751382,6.298063847,7.314487633,88.90459364,8.39855477,28.60304359,3.255778906,8.651474423,7.006369427,87.50884643,8.165559094,28.02716005,3.339076033,9.21743834,5.402504472,86.61896243,6.516246869,24.8265261,3.896870547,13.31287727,0.595265205,95.47880819,0.79717602,8.498407846,12.63583535,159.2972765,1828280,5.9711509,6.253,4.216596954,0.274151318,2808.527663,0.034859456,-1.025430818,18.14382066,115.8131712,14.83083333,15.76841511,12,16.483,1.28561339,634,76.59671924,5.343,1.532155541,0.4440457,0.977585133,0.365831232,0.094715154,0.999979531,0.363629768,0.0665,0.020840694,0.165430599,0.117611987,0.699298537,1379870,0.363781501,0.01,0.842619131,5.510252798,273.7010412,2.18497437,3.052923029,163499,0.857448241,0.025,1.171125814,4.396102519,204.2497584,0.787038416,-1.240539925,20,118.976,759.4314401,2.9835,5.9488,2.999,0.0623399,11.6037602,26.69887583,0,7.188237871,488728,0.09566299,0.006,0.434883647,5.755944877,404.8302485,5.38382548,28.08783904,14619,0.497848758,0.008,0.926521391,8.136147611,-0.113494447,1.723614419,1.317905996,5827,0.483352669,0.041,0.963690691,4.373286522,-0.093048941,1.799511669,1.293693229,-11753399.93,4919111.837,140,7054,10,165,8,0,73,2497,5
